% _Annual_D-N__________________ L-OTI(^S^o^N^C) Change 1957-2020                  
%   i   j     lon     lat    array(i,j)
 132  46   83.00    1.00        1.0144
 133  46   85.00    1.00        1.0110
 134  46   87.00    1.00        1.0216
 135  46   89.00    1.00        1.0352
 136  46   91.00    1.00        1.0359
 137  46   93.00    1.00        1.0282
 138  46   95.00    1.00        1.0157
 139  46   97.00    1.00        1.1318
 140  46   99.00    1.00        1.1996
 141  46  101.00    1.00        1.0619
 142  46  103.00    1.00        0.9201
 143  46  105.00    1.00        1.1181
 144  46  107.00    1.00        0.8055
 145  46  109.00    1.00        1.0617
 146  46  111.00    1.00        0.9971
 147  46  113.00    1.00        0.9390
 148  46  115.00    1.00        0.9134
 149  46  117.00    1.00        0.9186
 150  46  119.00    1.00        0.9440
 151  46  121.00    1.00        0.9780
 152  46  123.00    1.00        1.0122
 153  46  125.00    1.00        1.0456
 154  46  127.00    1.00        1.0562
 155  46  129.00    1.00        0.8464
 156  46  131.00    1.00        0.8485
 157  46  133.00    1.00        0.8848
 158  46  135.00    1.00        0.9158
 159  46  137.00    1.00        0.9405
 160  46  139.00    1.00        0.9589
 161  46  141.00    1.00        0.9698
 162  46  143.00    1.00        0.9770
 163  46  145.00    1.00        0.9880
 164  46  147.00    1.00        0.9997
 165  46  149.00    1.00        1.0077
 166  46  151.00    1.00        1.0081
 167  46  153.00    1.00        0.9999
 168  46  155.00    1.00        0.9890
 169  46  157.00    1.00        0.9798
 170  46  159.00    1.00        0.9686
 171  46  161.00    1.00        0.9546
 172  46  163.00    1.00        0.9520
 173  46  165.00    1.00        0.9395
 174  46  167.00    1.00        0.9076
 175  46  169.00    1.00        0.8865
 176  46  171.00    1.00        0.9028
 177  46  173.00    1.00        0.9078
 178  46  175.00    1.00        0.8743
 179  46  177.00    1.00        0.8581
 180  46  179.00    1.00        0.8224
   1  47 -179.00    3.00        0.7008
   2  47 -177.00    3.00        0.6495
   3  47 -175.00    3.00        0.5987
   4  47 -173.00    3.00        0.5505
   5  47 -171.00    3.00        0.5012
   6  47 -169.00    3.00        0.4499
   7  47 -167.00    3.00        0.3968
   8  47 -165.00    3.00        0.3405
   9  47 -163.00    3.00        0.2868
  10  47 -161.00    3.00        0.2338
  11  47 -159.00    3.00        0.2001
  12  47 -157.00    3.00        0.1804
  13  47 -155.00    3.00        0.1686
  14  47 -153.00    3.00        0.1535
  15  47 -151.00    3.00        0.1340
  16  47 -149.00    3.00        0.1171
  17  47 -147.00    3.00        0.1081
  18  47 -145.00    3.00        0.1050
  19  47 -143.00    3.00        0.1038
  20  47 -141.00    3.00        0.1048
  21  47 -139.00    3.00        0.1120
  22  47 -137.00    3.00        0.1253
  23  47 -135.00    3.00        0.1378
  24  47 -133.00    3.00        0.1483
  25  47 -131.00    3.00        0.1624
  26  47 -129.00    3.00        0.1882
  27  47 -127.00    3.00        0.2278
  28  47 -125.00    3.00        0.2877
  29  47 -123.00    3.00        0.3380
  30  47 -121.00    3.00        0.3897
  31  47 -119.00    3.00        0.4461
  32  47 -117.00    3.00        0.5100
  33  47 -115.00    3.00        0.5679
  34  47 -113.00    3.00        0.6046
  35  47 -111.00    3.00        0.6212
  36  47 -109.00    3.00        0.6295
  37  47 -107.00    3.00        0.6528
  38  47 -105.00    3.00        0.6780
  39  47 -103.00    3.00        0.6898
  40  47 -101.00    3.00        0.6993
  41  47  -99.00    3.00        0.7156
  42  47  -97.00    3.00        0.7361
  43  47  -95.00    3.00        0.7513
  44  47  -93.00    3.00        0.7549
  45  47  -91.00    3.00        0.7493
  46  47  -89.00    3.00        0.7298
  47  47  -87.00    3.00        0.6957
  48  47  -85.00    3.00        0.6554
  49  47  -83.00    3.00        0.6230
  50  47  -81.00    3.00        0.6024
  51  47  -79.00    3.00        0.6157
  52  47  -77.00    3.00        0.7618
  53  47  -75.00    3.00        1.0898
  54  47  -73.00    3.00        1.0687
  55  47  -71.00    3.00        1.0525
  56  47  -69.00    3.00        1.0566
  57  47  -67.00    3.00        1.0703
  58  47  -65.00    3.00        1.1165
  59  47  -63.00    3.00        1.1925
  60  47  -61.00    3.00        1.2792
  61  47  -59.00    3.00        1.3610
  62  47  -57.00    3.00        1.4325
  63  47  -55.00    3.00        1.4677
  64  47  -53.00    3.00        1.4710
  65  47  -51.00    3.00        1.5120
  66  47  -49.00    3.00        0.7500
  67  47  -47.00    3.00        0.4962
  68  47  -45.00    3.00        0.5199
  69  47  -43.00    3.00        0.5648
  70  47  -41.00    3.00        0.6169
  71  47  -39.00    3.00        0.6666
  72  47  -37.00    3.00        0.7086
  73  47  -35.00    3.00        0.7462
  74  47  -33.00    3.00        0.7757
  75  47  -31.00    3.00        0.8107
  76  47  -29.00    3.00        0.8493
  77  47  -27.00    3.00        0.8941
  78  47  -25.00    3.00        0.9398
  79  47  -23.00    3.00        0.9778
  80  47  -21.00    3.00        1.0051
  81  47  -19.00    3.00        1.0250
  82  47  -17.00    3.00        1.0272
  83  47  -15.00    3.00        1.0102
  84  47  -13.00    3.00        0.9963
  85  47  -11.00    3.00        0.9911
  86  47   -9.00    3.00        0.9989
  87  47   -7.00    3.00        1.0161
  88  47   -5.00    3.00        1.0321
  89  47   -3.00    3.00        1.0331
  90  47   -1.00    3.00        1.0040
  91  47    1.00    3.00        0.9680
  92  47    3.00    3.00        0.9407
  93  47    5.00    3.00        0.9201
  94  47    7.00    3.00        0.9329
  95  47    9.00    3.00        1.0840
  96  47   11.00    3.00        1.2182
  97  47   13.00    3.00        1.2095
  98  47   15.00    3.00        1.2139
  99  47   17.00    3.00        1.2239
 100  47   19.00    3.00        1.2473
 101  47   21.00    3.00        1.2722
 102  47   23.00    3.00        1.3311
 103  47   25.00    3.00        1.3850
 104  47   27.00    3.00        1.4045
 105  47   29.00    3.00        1.4067
 106  47   31.00    3.00        1.4177
 107  47   33.00    3.00        1.4332
 108  47   35.00    3.00        1.4482
 109  47   37.00    3.00        1.4654
 110  47   39.00    3.00        1.4886
 111  47   41.00    3.00        1.5116
 112  47   43.00    3.00        1.5611
 113  47   45.00    3.00        1.5763
 114  47   47.00    3.00        1.2540
 115  47   49.00    3.00        0.7439
 116  47   51.00    3.00        0.7784
 117  47   53.00    3.00        0.8204
 118  47   55.00    3.00        0.8658
 119  47   57.00    3.00        0.9071
 120  47   59.00    3.00        0.9506
 121  47   61.00    3.00        0.9858
 122  47   63.00    3.00        1.0066
 123  47   65.00    3.00        1.0130
 124  47   67.00    3.00        1.0125
 125  47   69.00    3.00        1.0145
 126  47   71.00    3.00        1.0110
 127  47   73.00    3.00        1.2211
 128  47   75.00    3.00        1.0260
 129  47   77.00    3.00        0.9999
 130  47   79.00    3.00        0.9966
 131  47   81.00    3.00        0.9868
 132  47   83.00    3.00        0.9787
 133  47   85.00    3.00        0.9819
 134  47   87.00    3.00        0.9966
 135  47   89.00    3.00        1.0128
 136  47   91.00    3.00        1.0196
 137  47   93.00    3.00        1.0194
 138  47   95.00    3.00        1.0148
 139  47   97.00    3.00        1.1311
 140  47   99.00    3.00        1.0711
 141  47  101.00    3.00        1.0181
 142  47  103.00    3.00        1.0672
 143  47  105.00    3.00        0.8598
 144  47  107.00    3.00        1.0950
 145  47  109.00    3.00        0.7838
 146  47  111.00    3.00        0.7778
 147  47  113.00    3.00        0.9124
 148  47  115.00    3.00        0.9565
 149  47  117.00    3.00        0.9767
 150  47  119.00    3.00        0.9407
 151  47  121.00    3.00        0.8473
 152  47  123.00    3.00        0.8868
 153  47  125.00    3.00        1.1357
 154  47  127.00    3.00        0.8560
 155  47  129.00    3.00        0.8447
 156  47  131.00    3.00        0.8730
 157  47  133.00    3.00        0.9017
 158  47  135.00    3.00        0.9232
 159  47  137.00    3.00        0.9387
 160  47  139.00    3.00        0.9469
 161  47  141.00    3.00        0.9455
 162  47  143.00    3.00        0.9421
 163  47  145.00    3.00        0.9443
 164  47  147.00    3.00        0.9473
 165  47  149.00    3.00        0.9524
 166  47  151.00    3.00        0.9588
 167  47  153.00    3.00        0.9575
 168  47  155.00    3.00        0.9526
 169  47  157.00    3.00        0.9486
 170  47  159.00    3.00        0.9374
 171  47  161.00    3.00        0.9233
 172  47  163.00    3.00        0.9100
 173  47  165.00    3.00        0.8777
 174  47  167.00    3.00        0.8479
 175  47  169.00    3.00        0.8307
 176  47  171.00    3.00        0.8237
 177  47  173.00    3.00        0.8171
 178  47  175.00    3.00        0.8015
 179  47  177.00    3.00        0.7751
 180  47  179.00    3.00        0.7437
   1  48 -179.00    5.00        0.6225
   2  48 -177.00    5.00        0.5826
   3  48 -175.00    5.00        0.5406
   4  48 -173.00    5.00        0.4985
   5  48 -171.00    5.00        0.4553
   6  48 -169.00    5.00        0.4127
   7  48 -167.00    5.00        0.3711
   8  48 -165.00    5.00        0.3287
   9  48 -163.00    5.00        0.2920
  10  48 -161.00    5.00        0.2592
  11  48 -159.00    5.00        0.2382
  12  48 -157.00    5.00        0.2245
  13  48 -155.00    5.00        0.2168
  14  48 -153.00    5.00        0.2093
  15  48 -151.00    5.00        0.1991
  16  48 -149.00    5.00        0.1899
  17  48 -147.00    5.00        0.1883
  18  48 -145.00    5.00        0.1913
  19  48 -143.00    5.00        0.1858
  20  48 -141.00    5.00        0.1733
  21  48 -139.00    5.00        0.1640
  22  48 -137.00    5.00        0.1621
  23  48 -135.00    5.00        0.1639
  24  48 -133.00    5.00        0.1675
  25  48 -131.00    5.00        0.1737
  26  48 -129.00    5.00        0.1839
  27  48 -127.00    5.00        0.2009
  28  48 -125.00    5.00        0.2353
  29  48 -123.00    5.00        0.2805
  30  48 -121.00    5.00        0.3351
  31  48 -119.00    5.00        0.3923
  32  48 -117.00    5.00        0.4564
  33  48 -115.00    5.00        0.5173
  34  48 -113.00    5.00        0.5602
  35  48 -111.00    5.00        0.5852
  36  48 -109.00    5.00        0.6039
  37  48 -107.00    5.00        0.6327
  38  48 -105.00    5.00        0.6568
  39  48 -103.00    5.00        0.6700
  40  48 -101.00    5.00        0.6808
  41  48  -99.00    5.00        0.6952
  42  48  -97.00    5.00        0.7104
  43  48  -95.00    5.00        0.7173
  44  48  -93.00    5.00        0.7077
  45  48  -91.00    5.00        0.6812
  46  48  -89.00    5.00        0.6338
  47  48  -87.00    5.00        0.5859
  48  48  -85.00    5.00        0.5537
  49  48  -83.00    5.00        0.5461
  50  48  -81.00    5.00        0.5559
  51  48  -79.00    5.00        0.5648
  52  48  -77.00    5.00        0.6921
  53  48  -75.00    5.00        1.0726
  54  48  -73.00    5.00        1.0530
  55  48  -71.00    5.00        1.0472
  56  48  -69.00    5.00        1.0571
  57  48  -67.00    5.00        1.0719
  58  48  -65.00    5.00        1.1132
  59  48  -63.00    5.00        1.1789
  60  48  -61.00    5.00        1.2581
  61  48  -59.00    5.00        1.3404
  62  48  -57.00    5.00        1.4147
  63  48  -55.00    5.00        1.4559
  64  48  -53.00    5.00        1.4850
  65  48  -51.00    5.00        0.9195
  66  48  -49.00    5.00        0.6030
  67  48  -47.00    5.00        0.5200
  68  48  -45.00    5.00        0.5336
  69  48  -43.00    5.00        0.5698
  70  48  -41.00    5.00        0.6163
  71  48  -39.00    5.00        0.6627
  72  48  -37.00    5.00        0.7095
  73  48  -35.00    5.00        0.7562
  74  48  -33.00    5.00        0.7919
  75  48  -31.00    5.00        0.8304
  76  48  -29.00    5.00        0.8674
  77  48  -27.00    5.00        0.9082
  78  48  -25.00    5.00        0.9525
  79  48  -23.00    5.00        0.9930
  80  48  -21.00    5.00        1.0228
  81  48  -19.00    5.00        1.0445
  82  48  -17.00    5.00        1.0577
  83  48  -15.00    5.00        1.0388
  84  48  -13.00    5.00        1.0032
  85  48  -11.00    5.00        1.2513
  86  48   -9.00    5.00        1.3897
  87  48   -7.00    5.00        1.3670
  88  48   -5.00    5.00        1.3536
  89  48   -3.00    5.00        1.2916
  90  48   -1.00    5.00        0.9403
  91  48    1.00    5.00        1.2967
  92  48    3.00    5.00        0.9050
  93  48    5.00    5.00        1.1315
  94  48    7.00    5.00        1.2104
  95  48    9.00    5.00        1.2407
  96  48   11.00    5.00        1.2724
  97  48   13.00    5.00        1.2582
  98  48   15.00    5.00        1.2540
  99  48   17.00    5.00        1.2542
 100  48   19.00    5.00        1.2772
 101  48   21.00    5.00        1.2957
 102  48   23.00    5.00        1.3382
 103  48   25.00    5.00        1.3855
 104  48   27.00    5.00        1.4150
 105  48   29.00    5.00        1.4319
 106  48   31.00    5.00        1.4485
 107  48   33.00    5.00        1.4623
 108  48   35.00    5.00        1.4801
 109  48   37.00    5.00        1.5075
 110  48   39.00    5.00        1.5382
 111  48   41.00    5.00        1.5682
 112  48   43.00    5.00        1.6146
 113  48   45.00    5.00        1.6934
 114  48   47.00    5.00        1.6608
 115  48   49.00    5.00        1.3220
 116  48   51.00    5.00        0.7533
 117  48   53.00    5.00        0.7836
 118  48   55.00    5.00        0.8146
 119  48   57.00    5.00        0.8424
 120  48   59.00    5.00        0.8753
 121  48   61.00    5.00        0.9061
 122  48   63.00    5.00        0.9307
 123  48   65.00    5.00        0.9454
 124  48   67.00    5.00        0.9522
 125  48   69.00    5.00        0.9592
 126  48   71.00    5.00        0.9574
 127  48   73.00    5.00        1.0257
 128  48   75.00    5.00        0.9601
 129  48   77.00    5.00        0.9533
 130  48   79.00    5.00        1.1007
 131  48   81.00    5.00        1.0626
 132  48   83.00    5.00        0.9368
 133  48   85.00    5.00        0.9416
 134  48   87.00    5.00        0.9565
 135  48   89.00    5.00        0.9736
 136  48   91.00    5.00        0.9823
 137  48   93.00    5.00        0.9822
 138  48   95.00    5.00        1.1078
 139  48   97.00    5.00        1.0524
 140  48   99.00    5.00        1.0574
 141  48  101.00    5.00        1.1541
 142  48  103.00    5.00        1.0886
 143  48  105.00    5.00        0.7376
 144  48  107.00    5.00        0.8210
 145  48  109.00    5.00        0.6999
 146  48  111.00    5.00        0.7135
 147  48  113.00    5.00        0.7823
 148  48  115.00    5.00        0.9434
 149  48  117.00    5.00        1.0635
 150  48  119.00    5.00        1.0950
 151  48  121.00    5.00        1.0226
 152  48  123.00    5.00        0.8795
 153  48  125.00    5.00        1.2089
 154  48  127.00    5.00        0.8449
 155  48  129.00    5.00        0.8626
 156  48  131.00    5.00        0.8845
 157  48  133.00    5.00        0.9069
 158  48  135.00    5.00        0.9272
 159  48  137.00    5.00        0.9407
 160  48  139.00    5.00        0.9434
 161  48  141.00    5.00        0.9349
 162  48  143.00    5.00        0.9208
 163  48  145.00    5.00        0.9104
 164  48  147.00    5.00        0.9069
 165  48  149.00    5.00        0.9069
 166  48  151.00    5.00        0.9085
 167  48  153.00    5.00        0.9054
 168  48  155.00    5.00        0.9008
 169  48  157.00    5.00        0.8970
 170  48  159.00    5.00        0.8854
 171  48  161.00    5.00        0.8674
 172  48  163.00    5.00        0.5310
 173  48  165.00    5.00        0.7619
 174  48  167.00    5.00        0.7665
 175  48  169.00    5.00        0.7440
 176  48  171.00    5.00        0.7289
 177  48  173.00    5.00        0.7183
 178  48  175.00    5.00        0.7059
 179  48  177.00    5.00        0.6813
 180  48  179.00    5.00        0.6549
   1  49 -179.00    7.00        0.5345
   2  49 -177.00    7.00        0.5088
   3  49 -175.00    7.00        0.4805
   4  49 -173.00    7.00        0.4500
   5  49 -171.00    7.00        0.4196
   6  49 -169.00    7.00        0.3920
   7  49 -167.00    7.00        0.3667
   8  49 -165.00    7.00        0.3405
   9  49 -163.00    7.00        0.3197
  10  49 -161.00    7.00        0.3058
  11  49 -159.00    7.00        0.2982
  12  49 -157.00    7.00        0.2944
  13  49 -155.00    7.00        0.2941
  14  49 -153.00    7.00        0.2951
  15  49 -151.00    7.00        0.2955
  16  49 -149.00    7.00        0.2976
  17  49 -147.00    7.00        0.3072
  18  49 -145.00    7.00        0.3197
  19  49 -143.00    7.00        0.3173
  20  49 -141.00    7.00        0.2974
  21  49 -139.00    7.00        0.2769
  22  49 -137.00    7.00        0.2622
  23  49 -135.00    7.00        0.2516
  24  49 -133.00    7.00        0.2439
